Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2019","2019","1000 Int. $","48870","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01241.90","Other beans, green","2020","2020","1000 Int. $","51349","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2015","2015","1000 Int. $","98879","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2016","2016","1000 Int. $","97317","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2017","2017","1000 Int. $","47995","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","1000 Int. $","10223","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","1000 Int. $","2208","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01329","Other citrus fruit, n.e.c.","2015","2015","1000 Int. $","12761","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01329","Other citrus fruit, n.e.c.","2016","2016","1000 Int. $","15841","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01329","Other citrus fruit, n.e.c.","2017","2017","1000 Int. $","8262","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01329","Other citrus fruit, n.e.c.","2019","2019","1000 Int. $","12891","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01329","Other citrus fruit, n.e.c.","2020","2020","1000 Int. $","11767","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2015","2015","1000 Int. $","24961","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2016","2016","1000 Int. $","25010","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2017","2017","1000 Int. $","25043","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","21170.92","Other meat n.e.c. (excluding mammals), fresh, chilled or frozen","2015","2015","1000 Int. $","44958","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","21170.92","Other meat n.e.c. (excluding mammals), fresh, chilled or frozen","2016","2016","1000 Int. $","45322","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","21170.92","Other meat n.e.c. (excluding mammals), fresh, chilled or frozen","2017","2017","1000 Int. $","45781","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","1000 Int. $","5666","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","1000 Int. $","5478","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","1000 Int. $","5489","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","1000 Int. $","9916","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","1000 Int. $","10663","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2015","2015","1000 Int. $","42819","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2016","2016","1000 Int. $","43055","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2017","2017","1000 Int. $","43173","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2020","2020","1000 Int. $","18","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01349.10","Other pome fruits","2020","2020","1000 Int. $","514","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2015","2015","1000 Int. $","4340","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2016","2016","1000 Int. $","4514","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2017","2017","1000 Int. $","3575","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2018","2018","1000 Int. $","43702","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2019","2019","1000 Int. $","34575","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2020","2020","1000 Int. $","32249","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01349.20","Other stone fruits","2015","2015","1000 Int. $","25179","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01349.20","Other stone fruits","2016","2016","1000 Int. $","24969","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01349.20","Other stone fruits","2017","2017","1000 Int. $","25125","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01349.20","Other stone fruits","2020","2020","1000 Int. $","20523","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01319","Other tropical fruits, n.e.c.","2020","2020","1000 Int. $","122699","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01290.90","Other vegetables, fresh n.e.c.","2015","2015","1000 Int. $","611227","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01290.90","Other vegetables, fresh n.e.c.","2016","2016","1000 Int. $","601359","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01290.90","Other vegetables, fresh n.e.c.","2017","2017","1000 Int. $","596771","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01345","Peaches and nectarines","2015","2015","1000 Int. $","868218","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01345","Peaches and nectarines","2016","2016","1000 Int. $","871097","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01345","Peaches and nectarines","2017","2017","1000 Int. $","763183","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01345","Peaches and nectarines","2018","2018","1000 Int. $","665526","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01345","Peaches and nectarines","2019","2019","1000 Int. $","747451","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01345","Peaches and nectarines","2020","2020","1000 Int. $","619561","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01342.01","Pears","2015","2015","1000 Int. $","328200","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01342.01","Pears","2016","2016","1000 Int. $","305669","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01342.01","Pears","2017","2017","1000 Int. $","336435","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01342.01","Pears","2018","2018","1000 Int. $","327731","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01342.01","Pears","2019","2019","1000 Int. $","186943","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01342.01","Pears","2020","2020","1000 Int. $","269761","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01705","Peas, dry","2015","2015","1000 Int. $","8906","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01705","Peas, dry","2016","2016","1000 Int. $","13410","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01705","Peas, dry","2017","2017","1000 Int. $","16470","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01705","Peas, dry","2018","2018","1000 Int. $","17279","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01705","Peas, dry","2019","2019","1000 Int. $","24091","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01705","Peas, dry","2020","2020","1000 Int. $","21002","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01242","Peas, green","2015","2015","1000 Int. $","45527","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01242","Peas, green","2016","2016","1000 Int. $","60383","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01242","Peas, green","2017","2017","1000 Int. $","52350","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01242","Peas, green","2018","2018","1000 Int. $","52577","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01242","Peas, green","2019","2019","1000 Int. $","48543","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01242","Peas, green","2020","2020","1000 Int. $","49006","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.01","Persimmons","2015","2015","1000 Int. $","17349","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.01","Persimmons","2016","2016","1000 Int. $","17827","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.01","Persimmons","2017","2017","1000 Int. $","18212","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01375","Pistachios, in shell","2015","2015","1000 Int. $","24127","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01375","Pistachios, in shell","2016","2016","1000 Int. $","22761","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01375","Pistachios, in shell","2017","2017","1000 Int. $","24158","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2015","2015","1000 Int. $","124021","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2016","2016","1000 Int. $","136899","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2017","2017","1000 Int. $","128363","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2018","2018","1000 Int. $","122635","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2019","2019","1000 Int. $","133359","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01346","Plums and sloes","2020","2020","1000 Int. $","96933","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01321","Pomelos and grapefruits","2015","2015","1000 Int. $","2001","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01321","Pomelos and grapefruits","2016","2016","1000 Int. $","1959","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01321","Pomelos and grapefruits","2017","2017","1000 Int. $","1949","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01321","Pomelos and grapefruits","2018","2018","1000 Int. $","2081","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01321","Pomelos and grapefruits","2019","2019","1000 Int. $","2101","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01321","Pomelos and grapefruits","2020","2020","1000 Int. $","2202","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2015","2015","1000 Int. $","342644","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2016","2016","1000 Int. $","342598","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2017","2017","1000 Int. $","337096","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2018","2018","1000 Int. $","327252","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2019","2019","1000 Int. $","334968","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01510","Potatoes","2020","2020","1000 Int. $","359049","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2015","2015","1000 Int. $","166663","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2016","2016","1000 Int. $","167038","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2017","2017","1000 Int. $","169101","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2018","2018","1000 Int. $","160768","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2019","2019","1000 Int. $","163336","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01235","Pumpkins, squash and gourds","2020","2020","1000 Int. $","172322","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01930.02","Pyrethrum, dried flowers","2015","2015","1000 Int. $","430","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01930.02","Pyrethrum, dried flowers","2016","2016","1000 Int. $","426","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01930.02","Pyrethrum, dried flowers","2017","2017","1000 Int. $","426","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01930.02","Pyrethrum, dried flowers","2018","2018","1000 Int. $","426","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01342.02","Quinces","2015","2015","1000 Int. $","325","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01342.02","Quinces","2016","2016","1000 Int. $","458","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01342.02","Quinces","2017","2017","1000 Int. $","394","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2015","2015","1000 Int. $","13199","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2016","2016","1000 Int. $","16374","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2017","2017","1000 Int. $","19486","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2018","2018","1000 Int. $","18666","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2019","2019","1000 Int. $","17862","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01443","Rape or colza seed","2020","2020","1000 Int. $","22893","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01353.01","Raspberries","2015","2015","1000 Int. $","7119","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01353.01","Raspberries","2016","2016","1000 Int. $","7142","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01353.01","Raspberries","2017","2017","1000 Int. $","7243","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01353.01","Raspberries","2018","2018","1000 Int. $","6330","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01353.01","Raspberries","2019","2019","1000 Int. $","7253","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01353.01","Raspberries","2020","2020","1000 Int. $","7730","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02212","Raw milk of buffalo","2015","2015","1000 Int. $","104419","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02212","Raw milk of buffalo","2016","2016","1000 Int. $","106500","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02212","Raw milk of buffalo","2017","2017","1000 Int. $","111740","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02212","Raw milk of buffalo","2018","2018","1000 Int. $","130900","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02212","Raw milk of buffalo","2019","2019","1000 Int. $","133392","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02212","Raw milk of buffalo","2020","2020","1000 Int. $","135734","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02211","Raw milk of cattle","2015","2015","1000 Int. $","4643919","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02211","Raw milk of cattle","2016","2016","1000 Int. $","4483263","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02211","Raw milk of cattle","2017","2017","1000 Int. $","4735844","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02211","Raw milk of cattle","2018","2018","1000 Int. $","5135206","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02211","Raw milk of cattle","2019","2019","1000 Int. $","5199564","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02211","Raw milk of cattle","2020","2020","1000 Int. $","5290318","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2015","2015","1000 Int. $","15274","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2016","2016","1000 Int. $","14600","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2017","2017","1000 Int. $","13432","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2018","2018","1000 Int. $","28521","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2019","2019","1000 Int. $","28682","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02292","Raw milk of goats","2020","2020","1000 Int. $","28176","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2015","2015","1000 Int. $","242461","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2016","2016","1000 Int. $","259132","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2017","2017","1000 Int. $","250312","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2018","2018","1000 Int. $","295893","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2019","2019","1000 Int. $","301261","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02291","Raw milk of sheep","2020","2020","1000 Int. $","293978","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2015","2015","1000 Int. $","593733","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2016","2016","1000 Int. $","620763","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2017","2017","1000 Int. $","624940","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2018","2018","1000 Int. $","574907","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2019","2019","1000 Int. $","583718","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0113","Rice","2020","2020","1000 Int. $","589533","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0116","Rye","2015","2015","1000 Int. $","3560","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0116","Rye","2016","2016","1000 Int. $","3557","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0116","Rye","2017","2017","1000 Int. $","2997","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0116","Rye","2018","2018","1000 Int. $","2960","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0116","Rye","2019","2019","1000 Int. $","3478","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0116","Rye","2020","2020","1000 Int. $","3192","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01444","Sesame seed","2015","2015","1000 Int. $","338","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01444","Sesame seed","2016","2016","1000 Int. $","339","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01444","Sesame seed","2017","2017","1000 Int. $","348","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2015","2015","1000 Int. $","29425","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2016","2016","1000 Int. $","28667","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2017","2017","1000 Int. $","27954","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2018","2018","1000 Int. $","11553","E","Estimated value"
